,er,AV,Accuracy
658,h2o.rForest,MAX,0.9261619190404795
659,h2o.rForest,McAfee,0.917166416791604
660,h2o.rForest,McAfee-GW,0.9242878560719641
661,h2o.rForest,MicroWorld,0.926536731634183
662,h2o.rForest,Microsoft,0.9224137931034484
663,h2o.rForest,NANO,0.922413793103448
664,h2o.rForest,Paloalto,0.923913043478261
665,h2o.rForest,Panda,0.930284857571214
666,h2o.rForest,Qihoo-360,0.926536731634183
667,h2o.rForest,Rising,0.9392803598200901
668,h2o.rForest,SASpyware,0.9351574212893554
669,h2o.rForest,SentinelOne,0.9179160419790104
670,h2o.rForest,Sophos,0.928785607196402
671,h2o.rForest,Symantec,0.9242878560719641
672,h2o.rForest,Tencent,0.9295352323838084
673,h2o.rForest,TheHacker,0.950688582852066
674,h2o.rForest,TotalDefense,0.9355322338830585
675,h2o.rForest,TrendMicro,0.927286356821589
676,h2o.rForest,TMHouseC,0.922038980509745
677,h2o.rForest,VBA32,0.9280359820089955
678,h2o.rForest,VIPRE,0.9186656671664171
679,h2o.rForest,ViRobot,0.9362818590704645
680,h2o.rForest,Webroot,0.9325337331334336
681,h2o.rForest,Yandex,0.9235382308845574
682,h2o.rForest,ZoneAlarm,0.921289355322339
683,h2o.rForest,eGambit,0.9501499250374814
684,knn,ALYac,0.899550224887556
685,knn,AVG,0.8841829085457276
686,knn,AVware,0.884182908545727
687,knn,Ad-Aware,0.902173913043478
688,knn,AhnLab-V3,0.8905547226386805
689,knn,Arcabit,0.893553223388306
690,knn,Avast,0.874062968515742
691,knn,Avira,0.886806596701649
692,knn,Baidu,0.889430284857571
693,knn,BitDefender,0.8890554722638679
694,knn,Bkav,0.887556221889055
695,knn,CATQHeal,0.888305847076462
696,knn,CMC,0.893928035982009
697,knn,ClamAV,0.901424287856072
698,knn,Comodo,0.8823088455772115
699,knn,CrowdStrike,0.876686656671664
700,knn,Cyren,0.887556221889055
701,knn,DrWeb,0.892428785607196
702,knn,ENOD32,0.8864317841079461
703,knn,Emsisoft,0.889430284857571
704,knn,Endgame,0.880809595202399
705,knn,F-Prot,0.8943028485757121
706,knn,F-Secure,0.886431784107946
707,knn,Fortinet,0.879310344827586
708,knn,GData,0.878185907046477
709,knn,Invincea,0.887181409295352
710,knn,Jiangmin,0.8976761619190405
711,knn,K7AntiVirus,0.881559220389805
712,knn,K7GW,0.889805097451274
713,knn,Kaspersky,0.8748125937031486
714,knn,Kingsoft,0.8877369668246444
715,knn,MAX,0.8890554722638679
716,knn,McAfee,0.8853073463268365
717,knn,McAfee-GW,0.8883058470764615
718,knn,MicroWorld,0.8920539730134935
719,knn,Microsoft,0.87856071964018
720,knn,NANO,0.8755622188905545
721,knn,Paloalto,0.8830584707646175
722,knn,Panda,0.8928035982008995
723,knn,Qihoo-360,0.8819340329835085
724,knn,Rising,0.8943028485757121
725,knn,SASpyware,0.9062968515742129
726,knn,SentinelOne,0.8804347826086956
727,knn,Sophos,0.8853073463268365
728,knn,Symantec,0.873688155922039
729,knn,Tencent,0.883808095952024
730,knn,TheHacker,0.9109284762327855
731,knn,TotalDefense,0.8954272863568216
732,knn,TrendMicro,0.876311844077961
733,knn,TMHouseC,0.8646926536731635
734,knn,VBA32,0.8856821589205399
735,knn,VIPRE,0.87256371814093
736,knn,ViRobot,0.8890554722638679
737,knn,Webroot,0.899175412293853
738,knn,Yandex,0.8808095952023985
739,knn,ZoneAlarm,0.8826836581709145
740,knn,eGambit,0.9201649175412295
741,ksvm,ALYac,0.9242878560719645
742,ksvm,AVG,0.9040479760119939
743,ksvm,AVware,0.902173913043478
744,ksvm,Ad-Aware,0.931034482758621
745,ksvm,AhnLab-V3,0.910044977511244
746,ksvm,Arcabit,0.911169415292354
747,ksvm,Avast,0.901424287856072
748,ksvm,Avira,0.9032983508245875
749,ksvm,Baidu,0.914542728635682
750,ksvm,BitDefender,0.909670164917541
751,ksvm,Bkav,0.9014242878560715
752,ksvm,CATQHeal,0.9081709145427286
753,ksvm,CMC,0.926536731634183
754,ksvm,ClamAV,0.9179160419790104
755,ksvm,Comodo,0.9036731634182911
756,ksvm,CrowdStrike,0.896176911544228
757,ksvm,Cyren,0.9122938530734634
758,ksvm,DrWeb,0.906671664167916
759,ksvm,ENOD32,0.894302848575712
760,ksvm,Emsisoft,0.901799100449775
761,ksvm,Endgame,0.8999250374812591
762,ksvm,F-Prot,0.9175412293853076
763,ksvm,F-Secure,0.912293853073463
764,ksvm,Fortinet,0.911544227886057
765,ksvm,GData,0.907796101949025
766,ksvm,Invincea,0.903298350824588
767,ksvm,Jiangmin,0.907796101949025
768,ksvm,K7AntiVirus,0.905547226386807
769,ksvm,K7GW,0.9051724137931034
770,ksvm,Kaspersky,0.901424287856072
771,ksvm,Kingsoft,0.923578199052133
772,ksvm,MAX,0.906671664167916
773,ksvm,McAfee,0.904047976011994
774,ksvm,McAfee-GW,0.9055472263868065
775,ksvm,MicroWorld,0.908920539730135
776,ksvm,Microsoft,0.902173913043478
777,ksvm,NANO,0.8976761619190405
778,ksvm,Paloalto,0.905547226386807
779,ksvm,Panda,0.906671664167916
780,ksvm,Qihoo-360,0.9047976011994
781,ksvm,Rising,0.927286356821589
782,ksvm,SASpyware,0.9149175412293855
783,ksvm,SentinelOne,0.901049475262369
784,ksvm,Sophos,0.9100449775112445
785,ksvm,Symantec,0.9047976011994006
786,ksvm,Tencent,0.9130434782608695
787,ksvm,TheHacker,0.9300310972900929
788,ksvm,TotalDefense,0.923913043478261
789,ksvm,TrendMicro,0.9062968515742129
790,ksvm,TMHouseC,0.896176911544228
791,ksvm,VBA32,0.9104197901049476
792,ksvm,VIPRE,0.9014242878560715
793,ksvm,ViRobot,0.924287856071964
794,ksvm,Webroot,0.916041979010495
795,ksvm,Yandex,0.906671664167916
796,ksvm,ZoneAlarm,0.901424287856072
797,ksvm,eGambit,0.9336581709145431
798,lvq1,ALYac,0.901424287856072
799,lvq1,AVG,0.8755622188905545
800,lvq1,AVware,0.8733133433283355
801,lvq1,Ad-Aware,0.90592203898051
802,lvq1,AhnLab-V3,0.894302848575712
803,lvq1,Arcabit,0.8976761619190405
804,lvq1,Avast,0.878935532233883
805,lvq1,Avira,0.877811094452774
806,lvq1,Baidu,0.8935532233883055
807,lvq1,BitDefender,0.896551724137931
808,lvq1,Bkav,0.878935532233883
809,lvq1,CATQHeal,0.8778110944527735
810,lvq1,CMC,0.906296851574213
811,lvq1,ClamAV,0.8973013493253374
812,lvq1,Comodo,0.881184407796102
813,lvq1,CrowdStrike,0.8699400299850075
814,lvq1,Cyren,0.886056971514243
815,lvq1,DrWeb,0.8774362818590705
816,lvq1,ENOD32,0.8778110944527735
817,lvq1,Emsisoft,0.880059970014992
818,lvq1,Endgame,0.8729385307346325
819,lvq1,F-Prot,0.893928035982009
820,lvq1,F-Secure,0.8886806596701651
821,lvq1,Fortinet,0.8856821589205395
822,lvq1,GData,0.8751874062968514
823,lvq1,Invincea,0.880809595202399
824,lvq1,Jiangmin,0.8946776611694149
825,lvq1,K7AntiVirus,0.8751874062968514
826,lvq1,K7GW,0.8834332833583209
827,lvq1,Kaspersky,0.8751874062968514
828,lvq1,Kingsoft,0.895734597156398
829,lvq1,MAX,0.876686656671664
830,lvq1,McAfee,0.8718140929535234
831,lvq1,McAfee-GW,0.8774362818590705
832,lvq1,MicroWorld,0.887181409295352
833,lvq1,Microsoft,0.8778110944527735
834,lvq1,NANO,0.8725637181409295
835,lvq1,Paloalto,0.8774362818590705
836,lvq1,Panda,0.8826836581709145
837,lvq1,Qihoo-360,0.883808095952024
838,lvq1,Rising,0.901799100449775
839,lvq1,SASpyware,0.8905547226386805
840,lvq1,SentinelOne,0.874437781109445
841,lvq1,Sophos,0.8811844077961015
842,lvq1,Symantec,0.8793103448275861
843,lvq1,Tencent,0.8939280359820085
844,lvq1,TheHacker,0.9015992892047979
845,lvq1,TotalDefense,0.9006746626686655
846,lvq1,TrendMicro,0.8894302848575715
847,lvq1,TMHouseC,0.871814092953523
848,lvq1,VBA32,0.884182908545727
849,lvq1,VIPRE,0.8778110944527735
850,lvq1,ViRobot,0.8898050974512746
851,lvq1,Webroot,0.8954272863568216
852,lvq1,Yandex,0.876686656671664
853,lvq1,ZoneAlarm,0.8793103448275861
854,lvq1,eGambit,0.910044977511244
855,naiveBayes,ALYac,0.8092203898050975
856,naiveBayes,AVG,0.7923538230884559
857,naiveBayes,AVware,0.7882308845577211
858,naiveBayes,Ad-Aware,0.812218890554723
859,naiveBayes,AhnLab-V3,0.7987256371814095
860,naiveBayes,Arcabit,0.7987256371814095
861,naiveBayes,Avast,0.7829835082458769
862,naiveBayes,Avira,0.7833583208395805
863,naiveBayes,Baidu,0.7938530734632685
864,naiveBayes,BitDefender,0.8039730134932535
865,naiveBayes,Bkav,0.7773613193403299
866,naiveBayes,CATQHeal,0.7867316341829085
867,naiveBayes,CMC,0.8650674662668665
868,naiveBayes,ClamAV,0.79047976011994
869,naiveBayes,Comodo,0.78448275862069
870,naiveBayes,CrowdStrike,0.7762368815592204
871,naiveBayes,Cyren,0.7994752623688155
872,naiveBayes,DrWeb,0.7829835082458775
873,naiveBayes,ENOD32,0.7739880059970015
874,naiveBayes,Emsisoft,0.7889805097451275
875,naiveBayes,Endgame,0.7833583208395805
876,naiveBayes,F-Prot,0.790104947526237
877,naiveBayes,F-Secure,0.800599700149925
878,naiveBayes,Fortinet,0.79047976011994
879,naiveBayes,GData,0.7736131934032985
880,naiveBayes,Invincea,0.7784857571214395
881,naiveBayes,Jiangmin,0.7916041979010495
882,naiveBayes,K7AntiVirus,0.774737631184408
883,naiveBayes,K7GW,0.7867316341829085
884,naiveBayes,Kaspersky,0.7837331334332835
885,naiveBayes,Kingsoft,0.8157582938388626
886,naiveBayes,MAX,0.7833583208395805
887,naiveBayes,McAfee,0.785607196401799
888,naiveBayes,McAfee-GW,0.781109445277361
889,naiveBayes,MicroWorld,0.7972263868065965
890,naiveBayes,Microsoft,0.80359820089955
891,naiveBayes,NANO,0.7766116941529235
892,naiveBayes,Paloalto,0.7826086956521741
893,naiveBayes,Panda,0.805472263868066
894,naiveBayes,Qihoo-360,0.7916041979010495
895,naiveBayes,Rising,0.7908545727136435
896,naiveBayes,SASpyware,0.7638680659670165
897,naiveBayes,SentinelOne,0.7792353823088456
898,naiveBayes,Sophos,0.793103448275862
899,naiveBayes,Symantec,0.781109445277361
900,naiveBayes,Tencent,0.814092953523238
901,naiveBayes,TheHacker,0.7754331408262995
902,naiveBayes,TotalDefense,0.820464767616192
903,naiveBayes,TrendMicro,0.828710644677661
904,naiveBayes,TMHouseC,0.8107196401799099
905,naiveBayes,VBA32,0.781859070464768
906,naiveBayes,VIPRE,0.7807346326836585
907,naiveBayes,ViRobot,0.828710644677661
908,naiveBayes,Webroot,0.7882308845577211
909,naiveBayes,Yandex,0.7792353823088455
910,naiveBayes,ZoneAlarm,0.790854572713643
911,naiveBayes,eGambit,0.7964767616191906
912,nnet,ALYac,0.8594452773613195
913,nnet,AVG,0.8455772113943025
914,nnet,AVware,0.827586206896552
915,nnet,Ad-Aware,0.860569715142429
916,nnet,AhnLab-V3,0.8635682158920535
917,nnet,Arcabit,0.8467016491754125
918,nnet,Avast,0.8407046476761615
919,nnet,Avira,0.828710644677661
920,nnet,Baidu,0.8729385307346325
921,nnet,BitDefender,0.861694152923538
922,nnet,Bkav,0.826836581709145
923,nnet,CATQHeal,0.8403298350824591
924,nnet,CMC,0.8613193403298349
925,nnet,ClamAV,0.8526986506746626
926,nnet,Comodo,0.8313343328335829
927,nnet,CrowdStrike,0.83808095952024
928,nnet,Cyren,0.8624437781109444
929,nnet,DrWeb,0.855697151424288
930,nnet,ENOD32,0.833958020989505
931,nnet,Emsisoft,0.838830584707646
932,nnet,Endgame,0.856446776611694
933,nnet,F-Prot,0.8504497751124435
934,nnet,F-Secure,0.8467016491754125
935,nnet,Fortinet,0.8193403298350825
936,nnet,GData,0.8497001499250375
937,nnet,Invincea,0.8418290854572715
938,nnet,Jiangmin,0.856446776611694
939,nnet,K7AntiVirus,0.83808095952024
940,nnet,K7GW,0.8631934032983505
941,nnet,Kaspersky,0.831709145427286
942,nnet,Kingsoft,0.813684834123223
943,nnet,MAX,0.83208395802099
944,nnet,McAfee,0.837706146926537
945,nnet,McAfee-GW,0.839580209895052
946,nnet,MicroWorld,0.8699400299850075
947,nnet,Microsoft,0.8422038980509745
948,nnet,NANO,0.830584707646177
949,nnet,Paloalto,0.840704647676162
950,nnet,Panda,0.841454272863568
951,nnet,Qihoo-360,0.8335832083958019
952,nnet,Rising,0.8504497751124436
953,nnet,SASpyware,0.848200899550225
954,nnet,SentinelOne,0.8264617691154426
955,nnet,Sophos,0.8504497751124435
956,nnet,Symantec,0.8320839580209896
957,nnet,Tencent,0.8429535232383809
958,nnet,TheHacker,0.8705019991115059
959,nnet,TotalDefense,0.8616941529235385
960,nnet,TrendMicro,0.8399550224887555
961,nnet,TMHouseC,0.8185907046476766
962,nnet,VBA32,0.8272113943028485
963,nnet,VIPRE,0.8422038980509745
964,nnet,ViRobot,0.868815592203898
965,nnet,Webroot,0.850824587706147
966,nnet,Yandex,0.859070464767616
967,nnet,ZoneAlarm,0.842953523238381
968,nnet,eGambit,0.871064467766117
969,rpart,ALYac,0.899550224887556
970,rpart,AVG,0.87856071964018
971,rpart,AVware,0.8770614692653675
972,rpart,Ad-Aware,0.8984257871064469
973,rpart,AhnLab-V3,0.8894302848575715
974,rpart,Arcabit,0.881934032983508
975,rpart,Avast,0.8748125937031486
976,rpart,Avira,0.874437781109445
977,rpart,Baidu,0.891304347826087
978,rpart,BitDefender,0.8823088455772115
979,rpart,Bkav,0.8778110944527735
980,rpart,CATQHeal,0.88568215892054
981,rpart,CMC,0.89880059970015
982,rpart,ClamAV,0.886431784107946
983,rpart,Comodo,0.8763118440779609
984,rpart,CrowdStrike,0.8781859070464765
985,rpart,Cyren,0.8849325337331335
986,rpart,DrWeb,0.8819340329835085
987,rpart,ENOD32,0.875937031484258
988,rpart,Emsisoft,0.8808095952023985
989,rpart,Endgame,0.868815592203898
990,rpart,F-Prot,0.882308845577211
991,rpart,F-Secure,0.8935532233883055
992,rpart,Fortinet,0.883808095952024
993,rpart,GData,0.8849325337331335
994,rpart,Invincea,0.87856071964018
995,rpart,Jiangmin,0.898050974512744
996,rpart,K7AntiVirus,0.8774362818590705
997,rpart,K7GW,0.873313343328336
998,rpart,Kaspersky,0.873688155922039
999,rpart,Kingsoft,0.9016587677725115
1000,rpart,MAX,0.8823088455772115
1001,rpart,McAfee,0.871064467766117
1002,rpart,McAfee-GW,0.882308845577211
1003,rpart,MicroWorld,0.8860569715142426
1004,rpart,Microsoft,0.8778110944527735
1005,rpart,NANO,0.87256371814093
1006,rpart,Paloalto,0.8733133433283355
1007,rpart,Panda,0.8778110944527735
1008,rpart,Qihoo-360,0.8778110944527735
1009,rpart,Rising,0.8901799100449775
1010,rpart,SASpyware,0.8845577211394305
1011,rpart,SentinelOne,0.8778110944527735
1012,rpart,Sophos,0.888305847076462
1013,rpart,Symantec,0.8744377811094455
1014,rpart,Tencent,0.8879310344827585
1015,rpart,TheHacker,0.912261217236784
1016,rpart,TotalDefense,0.8954272863568216
1017,rpart,TrendMicro,0.8774362818590704
1018,rpart,TMHouseC,0.871814092953523
1019,rpart,VBA32,0.8834332833583209
1020,rpart,VIPRE,0.878935532233883
1021,rpart,ViRobot,0.895802098950525
1022,rpart,Webroot,0.8901799100449775
1023,rpart,Yandex,0.8774362818590704
1024,rpart,ZoneAlarm,0.875937031484258
1025,rpart,eGambit,0.899175412293853
1026,svm,ALYac,0.9134182908545725
1027,svm,AVG,0.8879310344827585
1028,svm,AVware,0.886056971514243
1029,svm,Ad-Aware,0.917541229385307
1030,svm,AhnLab-V3,0.9036731634182905
1031,svm,Arcabit,0.906671664167916
1032,svm,Avast,0.8894302848575715
1033,svm,Avira,0.8849325337331335
1034,svm,Baidu,0.9040479760119939
1035,svm,BitDefender,0.898050974512744
1036,svm,Bkav,0.8890554722638679
1037,svm,CATQHeal,0.891304347826087
1038,svm,CMC,0.922413793103448
1039,svm,ClamAV,0.9062968515742129
1040,svm,Comodo,0.8901799100449774
1041,svm,CrowdStrike,0.883058470764618
1042,svm,Cyren,0.898050974512744
1043,svm,DrWeb,0.8886806596701645
1044,svm,ENOD32,0.8778110944527735
1045,svm,Emsisoft,0.886431784107946
1046,svm,Endgame,0.8785607196401799
1047,svm,F-Prot,0.895052473763118
1048,svm,F-Secure,0.900299850074962
1049,svm,Fortinet,0.8935532233883055
1050,svm,GData,0.890554722638681
1051,svm,Invincea,0.8841829085457276
1052,svm,Jiangmin,0.9032983508245875
1053,svm,K7AntiVirus,0.886806596701649
1054,svm,K7GW,0.886056971514243
1055,svm,Kaspersky,0.8875562218890556
1056,svm,Kingsoft,0.913803317535545
1057,svm,MAX,0.886056971514243
1058,svm,McAfee,0.8849325337331335
1059,svm,McAfee-GW,0.8826836581709145
1060,svm,MicroWorld,0.898050974512744
1061,svm,Microsoft,0.8808095952023984
1062,svm,NANO,0.878935532233883
1063,svm,Paloalto,0.89167916041979
1064,svm,Panda,0.8931784107946026
1065,svm,Qihoo-360,0.8879310344827585
1066,svm,Rising,0.90592203898051
1067,svm,SASpyware,0.89880059970015
1068,svm,SentinelOne,0.8879310344827585
1069,svm,Sophos,0.892803598200899
1070,svm,Symantec,0.8898050974512746
1071,svm,Tencent,0.9002998500749625
1072,svm,TheHacker,0.9222567747667705
1073,svm,TotalDefense,0.9104197901049476
1074,svm,TrendMicro,0.892428785607196
1075,svm,TMHouseC,0.8834332833583209
1076,svm,VBA32,0.8931784107946026
1077,svm,VIPRE,0.8860569715142426
1078,svm,ViRobot,0.908920539730135
1079,svm,Webroot,0.9010494752623686
1080,svm,Yandex,0.8826836581709145
1081,svm,ZoneAlarm,0.8849325337331335
1082,svm,eGambit,0.922413793103448
1083,xgboost,ALYac,0.8980509745127435
1084,xgboost,AVG,0.887556221889055
1085,xgboost,AVware,0.877061469265367
1086,xgboost,Ad-Aware,0.901799100449775
1087,xgboost,AhnLab-V3,0.8935532233883055
1088,xgboost,Arcabit,0.8913043478260865
1089,xgboost,Avast,0.883808095952024
1090,xgboost,Avira,0.8804347826086956
1091,xgboost,Baidu,0.8950524737631185
1092,xgboost,BitDefender,0.8928035982008995
1093,xgboost,Bkav,0.8808095952023985
1094,xgboost,CATQHeal,0.8958020989505245
1095,xgboost,CMC,0.9074212893553224
1096,xgboost,ClamAV,0.901049475262369
1097,xgboost,Comodo,0.8886806596701645
1098,xgboost,CrowdStrike,0.8796851574212889
1099,xgboost,Cyren,0.8943028485757121
1100,xgboost,DrWeb,0.888305847076462
1101,xgboost,ENOD32,0.8853073463268365
1102,xgboost,Emsisoft,0.8886806596701651
1103,xgboost,Endgame,0.8751874062968514
1104,xgboost,F-Prot,0.8931784107946025
1105,xgboost,F-Secure,0.8958020989505245
1106,xgboost,Fortinet,0.8886806596701651
1107,xgboost,GData,0.889805097451274
1108,xgboost,Invincea,0.8954272863568216
1109,xgboost,Jiangmin,0.901049475262369
1110,xgboost,K7AntiVirus,0.887181409295352
1111,xgboost,K7GW,0.8875562218890556
1112,xgboost,Kaspersky,0.8796851574212895
1113,xgboost,Kingsoft,0.905805687203792
1114,xgboost,MAX,0.8898050974512746
1115,xgboost,McAfee,0.8785607196401795
1116,xgboost,McAfee-GW,0.8856821589205395
1117,xgboost,MicroWorld,0.8890554722638679
1118,xgboost,Microsoft,0.8913043478260869
1119,xgboost,NANO,0.88455772113943
1120,xgboost,Paloalto,0.8849325337331335
1121,xgboost,Panda,0.89167916041979
1122,xgboost,Qihoo-360,0.882308845577211
1123,xgboost,Rising,0.8999250374812591
1124,xgboost,SASpyware,0.8943028485757121
1125,xgboost,SentinelOne,0.880434782608696
1126,xgboost,Sophos,0.8954272863568216
1127,xgboost,Symantec,0.8800599700149925
1128,xgboost,Tencent,0.892053973013493
1129,xgboost,TheHacker,0.9202576632607731
1130,xgboost,TotalDefense,0.8984257871064465
1131,xgboost,TrendMicro,0.887556221889055
1132,xgboost,TMHouseC,0.882308845577211
1133,xgboost,VBA32,0.8853073463268365
1134,xgboost,VIPRE,0.878935532233883
1135,xgboost,ViRobot,0.901799100449775
1136,xgboost,Webroot,0.8976761619190405
1137,xgboost,Yandex,0.881559220389805
1138,xgboost,ZoneAlarm,0.8823088455772115
1139,xgboost,eGambit,0.9096701649175409
